-62.468009379509375, -45.837590909090906, 62.22525439064973
-60.46872064084714, -45.77340633625364, 55.42431580225712
-58.5540102740007, -45.22458158517669, 47.6983127899515
-57.210384746163434, -43.79637322638409, 40.61955792483233
-56.9710901742607, -41.82816929010702, 48.22248668527043
-57.37556335799094, -39.870491016885325, 54.78767744452687
-58.05474256138805, -37.98743939202382, 57.44171314885536
-58.858903706112194, -36.15358467142584, 52.20634397322763
-59.701633774804904, -34.33696034381581, 43.868795560524354
-60.47498246599352, -32.49046350817503, 33.52177963878334
-60.51590993626443, -30.594817671638747, 19.112160245555316
-58.586118441829655, -30.740696529174308, 58.24338717632277
-56.73912497251144, -31.512984885959078, 75.33263832842097
-54.8248296084235, -32.09289035730178, 78.88209432304532
-52.84566365105384, -32.388877809271094, 83.58516320992737
-50.84531105399639, -32.46385061501043, 87.76085837081578
-48.84528541310237, -32.37228069458082, 93.10323572442853
-46.85495401191287, -32.153461663807136, 97.26173573408802
-44.877417562295946, -31.83871318513255, 101.17940767959517
-42.91281198483756, -31.4510305548448, 104.76438985542815
-40.96004084405561, -31.00739454604943, 107.94964309659885
-39.017314303776146, -30.52157504686248, 110.68678828965291
-37.08252865287684, -30.004981551455153, 112.4246042038208
-35.153763996405615, -29.46630739752952, 114.3022603461144
-33.228919316444845, -28.913772341395806, 115.15750515890052
-31.30606934703873, -28.354326474809586, 111.62534878987539
-29.383304898098523, -27.794586403406175, 107.97771043801187
-27.458766169873936, -27.240984580502694, 104.20246728026682
-25.53076748809086, -26.6995685674654, 100.2852124154187
-23.597473289402686, -26.177402163848832, 96.20860703811192
-21.657448675145506, -25.680860429279303, 91.95146439346487
-19.709058744933365, -25.21829176239831, 87.48744563348988
-17.751215426358666, -24.797601949688623, 82.7830945677012
-15.782740491910323, -24.430008204474646, 77.79485522742928
-13.803476851142849, -24.126084483788283, 72.46416139893294
-11.813834663004961, -23.90017799268277, 66.70895215659736
-9.815689462029534, -23.770390320216844, 60.40812813222545
-7.813505597229422, -23.75587332771283, 53.36897364082871
-5.813736104550122, -23.85937802997821, 45.246754813990044
-3.812877336548727, -23.938456319830532, 35.30298130042733
-2.5774264879517763, -23.390737242145022, 26.565628940203677
-4.343043198516887, -22.449276765525813, 57.243037111095596
-6.14583261803255, -21.57734055843672, 71.7872654347773
-7.936120275716978, -20.68010239841284, 81.63873249172079
-9.702489574324145, -19.736721764385567, 89.50301105923565
-11.43626717737036, -18.734778275523695, 94.438806114919
-13.129727834276762, -17.666194688289806, 99.04447123317061
-14.77330728687688, -16.522468454006308, 101.60714722079591
-16.355602469067787, -15.295470214901188, 102.96430738418807
-17.862705462192693, -13.977339555300762, 104.16096942154698
-19.277589998521243, -12.560816062035524, 104.85845298372733
-20.579698232456956, -11.040083039928168, 105.32932744445883
-21.742755861323175, -9.410732114508411, 105.90901600681963
-22.741549501035504, -7.676127688075028, 106.9952738253952
-23.54994536818607, -5.845240454888709, 108.40972409930998
-24.145797253886265, -3.934575046667935, 111.46723317100273
-24.510238633210314, -1.96668256393064, 108.40298013319067
-24.655640986945365, 0.029746569837803216, 104.64472888549321
-24.713050383494693, 2.0314752030896392, 100.74471995416258
-24.730906489874666, 4.033933459004844, 96.68755582802542
-24.700095443711394, 6.036218668502736, 92.45255296691629
-24.60920093189262, 8.036643031543957, 88.01408537738695
-24.444026839674017, 10.032247019896117, 83.33971465281799
-24.185139663534237, 12.017765874646376, 78.38735746271436
-23.806208063961957, 13.983735751887977, 73.10072231568755
-23.272299154636958, 15.913075964253116, 67.61331363968634
-22.538048365186754, 17.774827508450393, 62.04404993251068
-21.554262629871886, 19.516676447235607, 57.27793925405711
-20.282367336048782, 21.059462425825142, 54.75447875820092
-18.729756612659266, 22.318548776791758, 54.90729207759708
-16.9587979213299, 23.246903271755357, 57.61231705102221
-15.054092994219275, 23.858706136952314, 62.35440527101995
-13.083599111130116, 24.209005954458288, 67.69703984526612
-11.087110639376707, 24.356187962087755, 73.93756420666523
-9.08492262898495, 24.350531622203945, 79.66619443724062
-7.086302004554842, 24.2282605323174, 85.10747727486789
-5.088290937036038, 24.0957985184537, 84.89455615006719
-3.086259361851342, 24.058823161169126, 84.841650539728
-1.08479959244365, 24.119568447936906, 85.02691089865493
0.9113377417366202, 24.277513959447074, 85.44976036141713
2.897672070575004, 24.53048782609955, 85.95746785723415
4.869942991502559, 24.876521439855793, 86.80036622157424
6.824186048907505, 25.31303890789582, 87.63773291786907
8.757351802944546, 25.835099738962754, 88.88233662807698
10.666152534753973, 26.440251694591407, 90.33915360428438
12.548843746106833, 27.122340365773827, 91.65128300578927
14.403197094623566, 27.87811832216796, 93.0883728884495
16.228200161070593, 28.70226640524021, 95.05249669012345
18.02307597233077, 29.590141764444446, 96.75148794913227
19.78731154112942, 30.537470521203286, 98.55814829554546
21.520735734102182, 31.54009195387087, 100.46712216044736
23.223473605289694, 32.59400302887479, 102.47313794600275
24.895900463296172, 33.69539105260123, 104.5710506312318
26.538597545039618, 34.84065572411746, 106.75587543902158
28.15231063486351, 36.02642209515003, 108.4486356683851
29.737752394571913, 37.24974847718097, 110.77413121248554
31.295349160991012, 38.508342388378445, 112.948007113896
32.826683532979295, 39.798769090834924, 109.34456710473667
34.33177392545346, 41.11971796930215, 105.61824985401836
35.81234366137962, 42.468097229184295, 101.75556012429365
37.28708276013556, 43.82287976493411, 97.74029652309326
38.77819155349887, 45.15961581194515, 93.55286929492362
40.289696670241256, 46.47323331335434, 89.1690312937704
41.825551442338, 47.758276285854194, 84.55825363151004
